sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
68,34.00602667600015,adis16470,-0.01625,-0.0425,0.9975,-0.1593580625,-0.416782625,9.782133375,-7.329000000000001,0.32099999999999984,1.2470000000000006,-0.12791518087866444,0.005602506898901795,0.0217642557723693,-134.99885515941327,13.351692699930478,30.60295584151919,-2.4396980035280196,0.9324615124033223,24.3,0x0000,0x4056
69,34.5061036080001,adis16470,-0.07625,-0.18125,0.985,-0.7477570625,-1.7774553124999999,9.659550249999999,-16.029,0.9209999999999999,1.7470000000000006,-0.2797588258021711,0.016074482410867775,0.030490902032340946,-140.3628291904774,13.62309257353801,31.476590823473522,-10.426371159355707,4.353699488139392,24.400000000000002,0x0000,0x4056
70,35.00618020699994,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-140.31879223886048,14.11521755056971,31.900155358097567,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
71,35.50620889999982,adis16470,-0.02,-0.0225,0.97875,-0.196133,-0.220649625,9.5982586875,45.971000000000004,-1.1790000000000003,0.4470000000000005,0.8023453104343133,-0.02057743188101315,0.007801621756414662,-115.01166116483198,13.278576228833767,32.1236682911486,-1.3169124057932626,1.170322952119495,24.400000000000002,0x0000,0x4056
72,36.006281425,adis16470,0.125,0.3025,0.92,1.22583125,2.966511625,9.022118,46.17100000000001,1.2209999999999999,2.5470000000000006,0.805835968938302,0.02131047016685076,0.044453536048295585,-89.72034628396956,13.464289377630411,33.397352352651076,18.20108979704874,-7.3545899338592315,24.6,0x0000,0x4056
73,36.506359542000155,adis16470,-0.0125,0.4825,0.865,-0.122583125,4.731708625,8.482752249999999,13.171000000000001,0.020999999999999852,1.2470000000000006,0.22987731578017317,0.0003665191429188066,0.0217642557723693,-80.88808221793018,13.21975619275017,34.02094978824302,29.152929684483304,0.7230497316744383,24.400000000000002,0x0000,0x4056
74,37.00643280799977,adis16470,0.0525,0.39375,0.93625,0.5148491249999999,3.8613684374999995,9.1814760625,-32.129,1.621,-0.25299999999999967,-0.5607568353732582,0.02829178717482808,-0.004415683007545648,-94.55963857554586,13.69058799821205,33.89443128938907,22.809711103877454,-2.9589612237633474,24.3,0x0000,0x4056
75,37.50650870399977,adis16470,-0.00375,-0.0325,0.99375,-0.03677493749999999,-0.318716125,9.7453584375,-37.729,1.821,1.2470000000000006,-0.6584952734849406,0.03178244567881674,0.0217642557723693,-111.19592241046078,14.313523427269013,34.51802583942347,-1.8731565970261528,0.2160939297931316,24.400000000000002,0x0000,0x4056
76,38.00658572900011,adis16470,-0.03375,-0.1975,0.935,-0.3309744375,-1.936813375,9.16921775,-21.429000000000002,-0.5790000000000002,0.7470000000000006,-0.3740066054098649,-0.010105456369047172,0.01303760951239765,-119.7123766525135,13.783952702417832,34.891583377098385,-11.927256645694717,2.0226724609815414,24.400000000000002,0x0000,0x4056
77,38.506664827999884,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-120.08134915898111,14.2728608589367,35.31515064075646,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
