sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,temp_c,diag_stat
49,0.9800554550000129,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.641006348841112,5.64782058066019,5.65999783602981,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06156763523356,35.20282204752117,-0.09795870130000142,24.9,0xFFFF
50,1.0000551329999894,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.640904447898701,5.647799226725463,5.6601207015996655,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0622962437209,35.20209343903384,-0.09995866170000343,24.9,0xFFFF
51,1.0200556639999832,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.640804565543759,5.6477782929508065,5.66024113169041,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0630104126325,35.20137927012225,-0.10195875740000136,24.9,0xFFFF
52,1.0400587500000142,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.640706652584942,5.647757769195373,5.660359185707678,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0637104940679,35.200679188686905,-0.10395905299999986,24.9,0xFFFF
53,1.0600571690000038,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.640610755442014,5.647737665354704,5.660474807775703,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06439615649253,35.19999352626226,-0.10595892270000039,24.9,0xFFFF
54,1.0800587740000083,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6405167371331215,5.64771795287037,5.6605881631407176,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06506837967666,35.1993213030781,-0.10795907199999992,24.9,0xFFFF
55,1.1000573410000243,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6404246395416315,5.6476986406753005,5.66069920138995,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06572686449513,35.19866281825963,-0.10995892139999913,24.9,0xFFFF
56,1.12005581599999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.640334383698454,5.647679712357172,5.660808017815535,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06637217589324,35.198017506861525,-0.11195876699999875,24.9,0xFFFF
57,1.140060272000028,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.64024584926788,5.647661142815727,5.66091475757598,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06700517455138,35.19738450820339,-0.11395921820000016,24.9,0xFFFF
58,1.1600580809999883,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.640159175473129,5.647642961386505,5.661019252894931,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06762486535837,35.196764817396414,-0.11595900830000122,24.9,0xFFFF
59,1.1800569999999766,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.64007422106616,5.647625138571703,5.661121674137084,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0682322584872,35.196157424267575,-0.1179588964999994,24.9,0xFFFF
60,1.20005786400003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639990938977814,5.647607664618691,5.661222078117629,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06882769073746,35.1955619920173,-0.1199589755000034,24.9,0xFFFF
61,1.2200566349999917,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639909350874976,5.647590544192335,5.661320438781834,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0694110074647,35.19497867529005,-0.12195884340000025,24.9,0xFFFF
62,1.2400609059999965,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639829319343068,5.647573748570051,5.661416921856487,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.06998319136943,35.19440649138534,-0.12395925570000378,24.9,0xFFFF
63,1.2600554919999922,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6397510201442165,5.647557314749186,5.661511315511747,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07054298609202,35.193846696662725,-0.12595870320000138,24.9,0xFFFF
64,1.280056022999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63967420289965,5.6475411902857715,5.661603921651803,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0710921819362,35.19329750081856,-0.12795875990000247,24.9,0xFFFF
65,1.300055609000026,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639598933668529,5.647525389144673,5.661694660695107,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0716303068395,35.19275937591528,-0.12995872779999906,24.9,0xFFFF
66,1.3200557870000011,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639525164019743,5.647509901256052,5.6617835910811705,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0721577072687,35.19223197548607,-0.13195873450000029,24.9,0xFFFF
67,1.3400583360000269,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639452830451449,5.647494713379523,5.661870789413878,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07267483742132,35.19171484533344,-0.1339590246000001,24.9,0xFFFF
68,1.360056032999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639382018761613,5.6474798436207,5.661956152314363,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0731810841089,35.191208598645865,-0.13595876279999863,24.9,0xFFFF
69,1.3800558789999968,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63931258936154,5.647465262754517,5.6620398481045475,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07367744547275,35.190712237282035,-0.13795874550000356,24.9,0xFFFF
70,1.400055760999976,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639244547384017,5.647450971940378,5.662121870642662,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0741638849993,35.19022579775549,-0.13995873370000148,24.9,0xFFFF
71,1.4200554210000291,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639177869401229,5.647436966337082,5.662202248214727,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07464057035332,35.18974911240148,-0.14195869600000044,24.9,0xFFFF
72,1.4400552660000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639112522309302,5.647423239067351,5.662281020768823,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07510773836623,35.18928194438853,-0.143958674999999,24.9,0xFFFF
73,1.4600581490000195,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.639048435090592,5.647409775284463,5.662358273953326,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07556589690492,35.18882378584985,-0.14595899469999843,24.9,0xFFFF
74,1.4800560489999839,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6389857044011595,5.647396595365432,5.6624338912951595,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07601435513484,35.18837532761994,-0.14795876630000185,24.9,0xFFFF
75,1.5000552089999815,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6389242031225315,5.647383672671028,5.6625080260650975,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07645402197215,35.18793566078262,-0.14995871930000254,24.9,0xFFFF
76,1.520056813999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638863908941307,5.647371002576225,5.66258070519575,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07688505707472,35.18750462568006,-0.15195883719999875,24.9,0xFFFF
77,1.540055936999977,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638804847503801,5.647358590532597,5.662651897807787,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0773072772392,35.187082405515554,-0.15395875689999916,24.9,0xFFFF
78,1.560058153,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638746922060384,5.64734641626703,5.662721720556414,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07772137424445,35.18666830851033,-0.1559590044000004,24.9,0xFFFF
79,1.5800594980000255,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638690167533718,5.647334487175864,5.662790131377965,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07812709856157,35.18626258419321,-0.15795915930000326,24.9,0xFFFF
80,1.6000567689999912,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6386346125555225,5.647322809334099,5.662857095792285,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07852424563634,35.18586543711844,-0.15995884200000324,24.9,0xFFFF
81,1.620055485000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638580143545637,5.647311358920621,5.662922750735924,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07891362754162,35.185476055213165,-0.1619587061000005,24.9,0xFFFF
82,1.6400587560000304,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638526695611716,5.647300122342468,5.6629871744550195,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0792957082808,35.18509397447399,-0.16395906660000042,24.9,0xFFFF
83,1.6600568420000172,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6384743923129585,5.647289125624983,5.663050218044409,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.07966960468121,35.184720078073596,-0.16595887330000214,24.9,0xFFFF
84,1.6800583360000019,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638423086851383,5.647278337951541,5.6631120584731605,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0800363662516,35.18435331650321,-0.16795903010000193,24.9,0xFFFF
85,1.7000556990000177,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638372870500743,5.647267778559011,5.66317258575098,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08039534061456,35.18399434214024,-0.16995872570000192,24.9,0xFFFF
86,1.720055971000022,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638323608744455,5.647257419205023,5.663231962039167,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08074748946626,35.18364219328853,-0.17195878250000196,24.9,0xFFFF
87,1.7400570199999947,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638275322625392,5.647247264354986,5.663290161996885,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08109266247095,35.18329702028386,-0.17395890779999948,24.9,0xFFFF
88,1.7600564759999884,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638228027433018,5.647237317264575,5.663347167218091,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08143075042156,35.18295893233327,-0.17595884780000123,24.9,0xFFFF
89,1.7800562290000244,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6381816723465,5.647227567283879,5.663403038979206,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08176211669513,35.18262756605969,-0.17795882870000243,24.9,0xFFFF
90,1.800055795999981,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638136253075732,5.647218013547379,5.663457782471759,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08208679204122,35.18230289071359,-0.17995874470000217,24.9,0xFFFF
91,1.8200557900000263,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638091732883865,5.647208648362944,5.663511441994212,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0824050391484,35.18198464360641,-0.18195872730000248,24.9,0xFFFF
92,1.84005524600002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638048107738736,5.647199470916202,5.663564022425458,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08271688691542,35.181672795839376,-0.18395867479999878,24.9,0xFFFF
93,1.8600556470000242,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.638005342746334,5.647190473898911,5.663615565840691,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08302258484912,35.18136709790568,-0.18595871119999854,24.9,0xFFFF
94,1.880055177000031,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637963444071042,5.6471816586392185,5.66366606482771,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08332208895416,35.18106759380065,-0.1879586661000019,24.9,0xFFFF
95,1.9000553930000024,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6379223740751385,5.647173017248422,5.663715564766816,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0836156683431,35.18077401441173,-0.18995868769999902,24.9,0xFFFF
96,1.9200553680000212,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637882128899747,5.6471645489433495,5.663764070325091,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08390335066426,35.18048633209058,-0.19195868330000393,24.9,0xFFFF
97,1.9400551020000307,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637842691272741,5.647156250117459,5.663811602335413,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08418525944498,35.18020442330986,-0.19395865860000186,24.9,0xFFFF
98,1.9600559470000007,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637804027034005,5.647148113608871,5.663858201983923,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08446163892808,35.17992804382676,-0.1959587450000015,24.9,0xFFFF
99,1.9800553300000274,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63776615677772,5.647140143777082,5.663903844464122,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08473234195952,35.179657340795316,-0.19795867949999887,24.9,0xFFFF
100,2.0000553049999894,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637729034659709,5.647132330998883,5.663948585042801,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08499769629634,35.1793919864585,-0.19995868070000142,24.9,0xFFFF
101,2.020055630999991,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637692650547864,5.647124673165211,5.663992435944576,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08525777441642,35.17913190833842,-0.20195871340000052,24.9,0xFFFF
102,2.0400561989999915,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637656982845404,5.647117165752963,5.664035423210923,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0855127307461,35.17887695200874,-0.2039588275000028,24.9,0xFFFF
103,2.0600561370000037,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637622051476092,5.647109812977669,5.664077522841734,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08576242291718,35.178627259837654,-0.20595877320000108,24.9,0xFFFF
104,2.0800557599999934,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637587817121959,5.6471026065844105,5.664118782235321,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08600713202486,35.17838255073,-0.20795872990000244,24.9,0xFFFF
105,2.100055215999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637554267601701,5.6470955440290345,5.664159216083894,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0862469451864,35.17814273756849,-0.20995868480000007,24.9,0xFFFF
106,2.120055136000019,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6375213851644075,5.647088621593983,5.6641988457916135,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08648198932866,35.17790769342622,-0.2119586674999993,24.9,0xFFFF
107,2.140054166000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637489171457393,5.647081839644642,5.664237669383593,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0867122527181,35.17767743003678,-0.21395856870000213,24.9,0xFFFF
108,2.160054473999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637457584921633,5.647075189449273,5.66427573695622,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08693803245774,35.17745165029714,-0.2159585939999999,24.9,0xFFFF
109,2.180055263999975,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63742662063996,5.647068669989332,5.664313054444971,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08715936373258,35.17723031902228,-0.21795868780000086,24.9,0xFFFF
110,2.2000552200000243,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6373962905474535,5.647062283794189,5.6643496074751924,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08737616126797,35.17701352148693,-0.2199586723000038,24.9,0xFFFF
111,2.2200554359999956,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637366562152293,5.64705602403836,5.664385435214086,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08758865734862,35.176801025406284,-0.2219586919999983,24.9,0xFFFF
112,2.2400559289999933,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637337424438162,5.647049888417206,5.664420550946599,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08779693075167,35.176592752003245,-0.22395873950000003,24.9,0xFFFF
113,2.260055534000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637308881087131,5.6470438777206855,5.664454950243448,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0880009551906,35.17638872756428,-0.22595870179999902,24.9,0xFFFF
114,2.2800552680000123,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637280907258551,5.647037986731888,5.664488663049481,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0882009082548,35.17618877450008,-0.22795867340000198,24.9,0xFFFF
115,2.300055150999981,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637253490563852,5.6470322128552635,5.664521704302338,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0883968785257,35.175992804229175,-0.2299586615999999,24.9,0xFFFF
116,2.320056643999976,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637226599790849,5.647026549530186,5.664554111624476,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0885890891312,35.175800593623684,-0.23195881280000205,24.9,0xFFFF
117,2.3400561930000094,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637200273685349,5.647021004929115,5.664585838328491,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0887772631506,35.175612419604306,-0.2339587676999997,24.9,0xFFFF
118,2.3600557970000295,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637174473796048,5.647015570965901,5.6646169307605065,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08896167545362,35.175428007301306,-0.23595872440000104,24.9,0xFFFF
119,2.380055958000014,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637149181210093,5.647010243668416,5.664647411719461,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08914246125053,35.17524722150437,-0.23795874410000123,24.9,0xFFFF
120,2.4000556359999905,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637124401523378,5.647005024226223,5.664677274467692,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08931958056755,35.17507010218737,-0.2399587120000035,24.9,0xFFFF
121,2.420056222000028,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637100105189271,5.646999906426257,5.664706554618606,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08949324462017,35.17489643813471,-0.24195876880000353,24.9,0xFFFF
122,2.4400553080000122,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637076315311188,5.646994895145215,5.664735224335387,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0896632882938,35.17472639446111,-0.2439586754999993,24.9,0xFFFF
123,2.4600552460000245,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637052988733088,5.646989981302152,5.664763335631837,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0898300200779,35.17455966267698,-0.24595867300000118,24.9,0xFFFF
124,2.4800556659999984,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637030122799373,5.646985164346779,5.664790891713394,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.08999345897436,35.174396223780526,-0.24795871310000162,24.9,0xFFFF
125,2.5000615480000192,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.637007622236645,5.646980424216732,5.664818007399962,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0901542859869,35.174235396768005,-0.24995942350000172,24.9,0xFFFF
126,2.520056151999995,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63698575723092,5.646975817840833,5.664844357092603,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09031056993118,35.17407911282373,-0.2519587803000035,24.9,0xFFFF
127,2.540056478999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636964238088391,5.646971284197416,5.664870289908756,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09046438146456,35.17392530129035,-0.2539588036999987,24.9,0xFFFF
128,2.560061657999995,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636943068793002,5.646966824132151,5.664895801050911,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09061569212528,35.17377399062963,-0.2559594142000037,24.9,0xFFFF
129,2.580057355000008,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636922477476181,5.6469624857173235,5.66492061560228,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0907628713288,35.17362681142613,-0.2579588968999985,24.9,0xFFFF
130,2.600055348000012,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6369022548014325,5.646958224855799,5.664944985838468,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09090741535422,35.1734822674007,-0.25995869430000196,24.9,0xFFFF
131,2.6200561940000284,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636882397167618,5.646954040795109,5.664968916102715,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09104934995514,35.17334033279977,-0.2619587789000036,24.9,0xFFFF
132,2.6400555580000287,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636862957740233,5.646949944743952,5.664992342329435,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09118829514006,35.17320138761487,-0.2639587097000003,24.9,0xFFFF
133,2.6600559400000066,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636843893097718,5.64694592755957,5.665015316849105,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09132456128327,35.173065121471666,-0.2659587423999994,24.9,0xFFFF
134,2.680057656000031,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636825185599475,5.646941985530751,5.665037860923476,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09145827448563,35.17293140826932,-0.2679589510000027,24.9,0xFFFF
135,2.700058222999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636806872280514,5.646938126467431,5.665059929925648,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0915891700499,35.172800512705024,-0.2699590133000015,24.9,0xFFFF
136,2.7200558459999797,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636788970898101,5.646934354117741,5.665081502460215,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0917171210689,35.172672561686014,-0.27195874230000067,24.9,0xFFFF
137,2.740055266000013,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63677139883254,5.6469306510769,5.665102678093392,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0918427180835,35.17254696467138,-0.2739586804999987,24.9,0xFFFF
138,2.7600569439999845,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636754141367799,5.646927014248521,5.665123474561773,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09196606628785,35.17242361646705,-0.27595888719999945,24.9,0xFFFF
139,2.780058660000009,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.636737233332224,5.646923450977157,5.665143849897452,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0920869167561,35.1723027659988,-0.2779590625000026,24.9,0xFFFF
140,2.800056763999976,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6367207182773225,5.646919970446346,5.665163751620874,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09220495821498,35.17218472453992,-0.27995883780000097,24.9,0xFFFF
